Id,Text,IsSelfMentioned,Retweets,Favorites,Hashtags,Medias,Mentions,SenderId,SenderAccountYears,SenderFavorites,SenderFollowings,SenderFollowers,SenderStatues,SenderLocation,Emojis,Punctuations,UpperCaseLetter,Letter,Symbols,Words,TWords,UWords,SlangWords,AvgWordLength,IsCyberbullying
1207278806257600000,adanalı hemşerimiz usta tiyatro ve sinema sanatçısı cengizsezici yi sonsuzluğa uğurladık allah tan rahmet sevenlerine ve acılı ailesine sabır diliyorum adana mızın ve sanat camiasının başı sağ olsun,0.0,0.0,4,0,0,0,1147903753963618304,0,3535,613,485.0,5115,,0.0,0,1,35,0,5,1,0,1,7.0,True
1207278677601479936,bu ezik beyinlilerle nereye varabiliriz,0.0,0.0,0,0,0,1,1124318270029484032,0,249,34,1.0,259,turkey,0.0,0,1,66,0,10,1,0,1,6.0,True
1207278675831539968,kocaelispor sis yağmur dinlemiyor,0.0,0.0,0,0,0,1,1161890042597584896,0,2132,523,83.0,2162,kocaeli,0.0,0,1,25,0,4,1,0,1,6.0,True
1207278582311069952,donttouchkazdaglari amkcocukları kazdaglarinadokunma,0.0,0.0,0,0,0,1,1497878125,6,5289,102,22.0,991,istanbul,0.0,0,1,7,0,2,1,0,1,3.0,True
1207278467320090112,bu donemi anlatan en iyi gorsellerden biri,0.0,0.0,0,0,0,2,1201187955756404736,0,25,21,5.0,63,turkey,0.0,0,1,26,0,5,1,0,1,5.0,True
1207278268988250112,düşmeye gör bu dünyada kimseye duyuramadık ses bu ailede 7 yaşında dünyanın en masumundan bir kız çocuğu var onu mutlu edelim yokmu bir vicdanlı kimse duymadı bu sesii inşallah sizden bir ses gelir,0.0,0.0,0,0,0,3,290088361,8,14095,100,258.0,11626,turkey,0.0,0,1,188,0,34,1,0,5,5.0,True
1207278253871940096,çektiğiniz bir fotoğrafı hem instagram hem whatsapp hem facebook storysine atmaya üşenmiyor musunuz seviyor musunuz bu hayatı bu kadar,0.0,0.0,0,0,0,2,930787147,7,4328,84,158.0,4390,,0.0,0,1,30,0,5,1,0,1,6.0,True
1207278239498020096,geleceğe izmir istanbul yolundan mı gidiliyormuş,0.0,0.0,0,0,0,2,2186590272,6,2569,140,146.0,2148,izmir,0.0,2,3,128,0,24,3,0,2,5.0,True
1207278234775280128,pamuk eller klavyeye,0.0,0.0,3,0,0,0,719481470801309696,3,5469,1403,1114.0,449,,1.0,1,2,65,0,11,2,0,2,5.0,True
1207278117913540096,yüzlerine gülümseyerek bakmaya çalışmaktan aynada kendimle yüzleşemez oldum,0.0,0.0,2,0,0,1,1200816838487269376,0,14170,1914,1675.0,1388,turkey,1.0,0,1,44,0,8,1,0,1,5.0,True
1207277937587889920,fotoğrafa dikkatli baktığınızda yobaz tasmasının her zaman ingilizler tarafından tutulduğunu ve tutulacağını görürsünüz,0.0,0.0,1,1,0,0,2329097640,5,95082,535,966.0,5588,istanbul,0.0,2,1,54,0,9,1,0,0,6.0,True
1207277915286759936,arkadaşlar sadece sevgi,0.0,0.0,1,0,0,1,336792690,8,4331,209,110.0,2392,istanbul,0.0,3,1,21,0,3,1,0,1,7.0,True
1207277913499930112,hoca biz sampiyon olalim diye isyan etmiyoruz bosa kurek cekmeye isyan ediyoruz gencecik oyunculardan kurulu yildizi olayan top oynamaya calisan takim istiyoruz olu toptan gol atip maca yatmaya calisan takim degil 10 uncu olalim top oynayalim,0.0,0.0,0,0,0,0,1102659906858037248,0,3705,177,189.0,1463,turkey,0.0,0,1,125,0,22,1,0,4,5.0,True
1207277866712480000,rio sahillerinde sıradan bir gün,0.0,0.0,0,0,0,1,893818421510631424,2,1608,372,115.0,2694,turkey,0.0,3,2,227,0,35,2,0,1,6.0,True
1207277774790109952,istanbul u izmir e bağladık 10 şehir hastanemizi açtık,0.0,0.0,1,0,0,4,1193225137434304512,0,45,86,24.0,330,ankara,0.0,0,1,111,0,21,1,0,2,5.0,True
1207277550109680128,hemen her meseleye böyle yaklaşmak istiyorum,0.0,0.0,5,0,0,0,87412370,10,51183,375,870.0,18802,istanbul,0.0,2,2,42,0,7,2,0,1,6.0,False
1207277473555239936,bu çocuk için gerizeka diyordum geri alıyorum keşke bunun gibi tezcanlar falan da ferrariye binse bunları ve bunların işaret ettiği tipleri alkışlayanların çocuğuna çukulata bile alırken ay sonunu nasıl getireceğini kara kara düşünen insanlar olması çok acı,0.0,0.0,0,0,0,1,1076472315284729856,0,12601,721,1773.0,5360,istanbul,0.0,0,1,22,0,4,1,0,1,5.0,True
1207276862591909888,açlık sınırında asgari ücretin belirlendiği bir ülkede ne olursa olsun toplu sözleşmelere başlarken milletvekilleri geçinemiyorlar demek bu millete hakaret olur,0.0,0.0,0,0,0,1,1040671270273081344,1,10548,1094,7934.0,4840,turkey,0.0,0,1,4,0,1,1,0,1,4.0,True
1207276829863830016,binlerce kişi marmara nın akciğerleri kaz dağları nda su ve vicdan nöbeti nde kirazlı da yapılmak istenen altın madenine karşı doğayı ve yaşamı savunuyor kazdağlarınadokunma kazdağlarıhepimizin altındaölümvar,0.0,0.0,0,0,0,2,1189181283600977920,0,1071,245,18.0,132,istanbul,0.0,0,1,4,0,1,1,0,1,4.0,True
1207276789980189952,kesilen ağaçların yerine 2 katı dikilse dahi ormanın yeniden yaşayan bir yuvaya bir ekosisteme dönüşmesi yüzyıllar alacak tüm canlıların yaşam hakkı için kazdağlarınadokunma kazdağlarıhepimizin altındaölümvar,0.0,0.0,4,0,0,0,1027627483594715136,1,11313,1135,1257.0,1903,istanbul,0.0,3,3,54,0,12,3,0,2,4.0,True
1207276494264960000,chp grup başkanvekili özgür özel den kamu özel işbirliği projelerine dair açıklama milletin cebinden 60 milyar tl çıkacak,0.0,0.0,3,0,0,0,962395596480045056,1,14674,118,7509.0,21836,turkey,0.0,2,2,49,0,10,2,0,1,4.0,True
1207276080152920064,rusya nın sibirya bölgesinde 200 bin cephanenin bulunduğu askeri depodaki patlamanın ardından 11 bin kişi tahliye ediliyor rusya ya bel bağlayan kıçına teneke bağlasın çin ile iş tutan kulak çınlamasıyla sarsılır abd ile gelen abd ile gider göktuğ atabeyhhk 9 amp 19 süreci,0.0,0.0,0,0,0,2,717306981300756480,3,10293,394,448.0,6369,turkey,0.0,1,1,28,0,4,1,0,1,7.0,True
1207275916847729920,reuters ın 18 kurumun katılımı ile düzenlediği ankete göre tüfe temmuzda kdv ve ötv indirimlerinin sonlanması ve elektrik zammının etkisiyle aylık yüzde 1 6 artış göstermesi yıllık enflasyonun ise hazirandaki yüzde 15 72 den yüzde 16 9 a yükselmesi bekleniyor,0.0,0.0,0,0,0,1,871559880645148672,2,86,203,10.0,70,turkey,0.0,2,1,241,0,38,1,0,3,6.0,True
1207275429301809920,sen doktorsun komedyen değil,0.0,0.0,0,0,0,1,1043121914284306432,1,4808,966,90.0,1195,denizli,0.0,6,7,235,0,41,6,1,4,5.0,True
1207275395785070080,anlamı fena değilmiş okudum rahmetli büyükbabanızın adı mı,0.0,0.0,0,0,0,3,298999814,8,60,366,27.0,646,istanbul,0.0,0,1,27,0,3,1,0,1,9.0,True
1207275388096910080,merhaba bayram tatili süresince kargolar çalışmayacağı için bayram öncesi mama desteğinde bulunursanız canlar adına çok mutlu olurum biz yine bayram boyunca canlar ile beraberiz,0.0,0.0,0,0,0,1,1043121914284306432,1,4808,966,90.0,1195,kırklareli,0.0,6,7,235,0,41,6,1,4,5.0,True
1207275364659150080,türkiye kurumları eliyle ülkede faaliyet yürüten her türlü uluslararası dijital platforma denetim uygulaması bir egemenlik hakkıdır bu hak öncelikle toplumu küresel medya tekellerinin sınırsız ve kuralsız içeriklerine karşı alınan zorunlu bir tedbirdir dijitalçürümeyeson,0.0,0.0,0,0,0,3,290088361,8,14095,100,258.0,11626,turkey,0.0,0,1,79,0,13,1,0,1,6.0,True
1207275320266480128,paçoz kapitalizm,0.0,0.0,0,0,0,1,1171405184037269504,0,473,145,17.0,120,istanbul,0.0,0,1,24,0,4,1,0,1,6.0,True
1207275317708110080,düzen boka batmış,0.0,0.0,0,0,0,1,1190148004638085120,0,6632,109,162.0,89,istanbul,0.0,0,0,22,0,5,0,0,1,4.0,True
1207275081539429888,yılmaz özdil in 2500 tl lik kitabı saatler içinde tükeniyorsa jenniferlopez konserin loca 300 bin tl ve ayakta dinlemek 7 bin tl bilet fiyatlar gayet normaldir bu ülkede maalesef,0.0,0.0,2,0,0,1,1151231507681427456,0,16193,111,620.0,1240,istanbul,0.0,0,0,16,0,3,0,0,0,5.0,True
1207275051042690048,belli zaten lanet olsun kameraya yakalandım bakışı atmış,0.0,0.0,0,0,0,1,1050764584339030016,1,19,36,13.0,25,turkey,0.0,0,1,80,0,14,1,0,2,5.0,True
1207275039239879936,cumhurbaşkanlığı yazlık köşkünün bulunduğu okluk koyu deniz polisi tarafından boşaltıldı,0.0,0.0,0,0,0,1,329924404,8,793,653,233.0,709,turkey,0.0,1,4,131,0,35,4,0,2,3.0,True
1207274947934089984,eşeğin aklına karpuz kabuğu sokmayın aq,0.0,0.0,1,0,0,0,1184022866502795264,0,220,257,19.0,999,istanbul,0.0,0,1,21,0,4,1,0,1,5.0,True
1207274945828580096,öküz,0.0,0.0,0,0,0,1,870626279124611072,2,2460,207,121.0,2142,ankara,0.0,0,2,36,0,6,2,0,0,6.0,True
1207274935544140032,yani sizi üzmemek kırmamak için bir yol bulmaya gayret ediyorum ama başaramıyorum balığa ketçap nasıl sıkabilirsiniz,0.0,0.0,0,0,0,2,397835224,8,43106,497,19237.0,4434,turkey,1.0,5,1,21,0,4,1,0,1,5.0,True
1207274912836130048,kurum adı var hizmet yokkı araplar boşalttı gitti gözü bize diktiler zararı çıkartmak için,0.0,0.0,0,0,2,0,1197451997257117696,0,2500,534,67.0,1260,istanbul,0.0,1,7,88,0,13,1,1,2,6.0,True
1207274706358949888,bu ww grubu golf a3 octavia araçlarda araç hız tümseklerinden geçerken çıkan gayır guyur sebebini bilen var mı,0.0,0.0,2,0,0,1,1006605034132516864,1,21145,161,99.0,7594,ankara,0.0,2,1,80,0,17,1,0,0,4.0,True
1207274693176250112,siktir gitsin ahmet,0.0,0.0,0,0,0,0,1054281305398169600,1,5633,153,229.0,2923,izmir,0.0,0,0,66,0,10,0,0,2,6.0,True
1207274638532920064,git artık amk cocuu,0.0,0.0,0,0,0,1,947976572975374336,1,27143,225,144.0,6431,istanbul,0.0,0,1,15,0,2,1,0,1,7.0,True
1207274626105189888,pazardaki küçük satıcılar ile pazarlık etmeyelim onlar market zinciri açacak kadar güçlü değiller kazandıkları 1 2 lira ile hayatlarını devam ettiren ninelerimiz dedelerimiz var biz 2 lira ile zengin olmayız lakin onlar evine ekmek götünü,0.0,0.0,0,0,0,2,862966003650744320,2,47727,4734,4929.0,1888,turkey,0.0,0,1,16,0,4,1,0,1,4.0,True
1207274349021019904,athena gökhan sana bir kez daha söylüyorum madem 15 temmuz sana bu kadar giriyor pantolon giyip adamım deyip sokağa çıkıyorsun soru şu o gece neden ibne yaninda yer almadin,0.0,0.0,0,0,0,1,163451589,9,30313,1793,628.0,27097,istanbul,0.0,6,3,116,0,22,3,0,1,5.0,True
1207274313348529920,insani kimliğimden çıkardı beni brocum ibne,0.0,0.0,0,0,0,1,1199425003516764160,0,7699,1076,625.0,5398,bursa,0.0,0,1,80,0,17,1,0,3,4.0,True
1207274154937979904,bugün denizli nin bozkurt ilçesinde meydana gelen 6 0 büyüklüğündeki deprem denizli çardak havalimanı kulesini adeta savaş alanına çevirdi kule boşaltılırken thy de uçuşlarını erteledi,0.0,0.0,0,0,0,1,937914548618776576,2,14832,4754,415.0,3218,turkey,0.0,0,0,20,0,5,0,0,1,4.0,True
1207273877061149952,var kayıtları vardı dede pek onurlu yöneticileriniz açıklayacaklardı ne oldu o iş paçalarınızdan hile hurda onursuzluk akarken çocuğunuza bile onur ismini koyamazsınız bırakın bu işleri şike hile fetö karışmadığınız bok kalmamış,0.0,0.0,0,0,0,1,904083332207665152,2,87,646,98.0,540,istanbul,0.0,0,1,41,0,8,1,0,2,5.0,True
1207273761118020096,falcao monte carlo dakievini boşalttı eşini çocuklarla miami ye yolladı monaco nun tamam demesini bekliyor galatasaray a doğru yola çıkmak için bir de galatasaraylı yöneticilerle kafasındaki bir iki küçük soruyu konuşmak istiyor,0.0,0.0,0,0,0,0,1045231405624627200,1,10582,105,224.0,2408,istanbul,2.0,1,1,15,1,2,1,0,1,7.0,True
1207273656252059904,götünü yiyorsa klavyeden dallama madem kaz dağlarına kadar geldin bekliyorum kimin anası nasıl sikilir sana öğretirim,0.0,0.0,0,0,0,2,1058312080196034560,1,2332,309,33.0,318,balıkesir,0.0,0,1,32,0,6,1,0,1,5.0,True
1207273580188310016,sondakika reyhanlı da mühimmat deposunda patlama meydana geldi tedbir amacıyla yakındaki evler boşaltılıyor,0.0,0.0,0,0,0,1,3366404435,4,8091,355,357.0,4608,turkey,0.0,15,4,226,0,36,4,0,2,6.0,True
1207273528606830080,bu konuyu allah ın nuru ile nasıl iliskilendirdin ben allah a inanmiyormuyum eşsek oğlu eşek asıl siz allah a değil sümüklü gotü boklu hocalara inaniyorsunuz biri amerikada öğrencileride sizin gibi cahiller için hala turkiyede,0.0,0.0,0,0,0,2,480563496,7,13674,863,1645.0,20439,turkey,3.0,0,1,78,0,14,1,1,3,5.0,True
1207273384230429952,ahmet bağış isimli orospu çocuğu ve size hakaret diğer yavşak tarafından ibb deki kadrolarda görevlendirilmeleri hakkında siz ne düşünüyorsunuz sn,0.0,0.0,0,0,0,3,798540799285792768,3,1000,203,183.0,608,istanbul,0.0,7,3,236,0,39,3,0,1,6.0,True
1207273212997979904,zorla arkadaşlarım tarafından eğlenmeye götünü,0.0,0.0,1,0,0,0,956695783767670784,1,17776,157,173.0,677,ankara,0.0,1,0,143,0,26,0,0,2,5.0,True
1207273017887379968,tevfik ilk çağdaki ilk düşünceyle meşgul düşünce tohumcuğu tevfik gerizeka tevfik tek düşünme şansı varmış o şansı kullanmış tevfik bu kadar olabilmiş tevfik,0.0,0.0,12,0,0,0,1555475198,6,40264,284,6875.0,43958,istanbul,0.0,1,0,189,0,37,0,0,3,5.0,True
1207273013072280064,protestanofobim kıçtan dallama arttı resmen ağır yobaz,0.0,0.0,1,0,0,1,1204385360329007104,0,3,102,6.0,91,istanbul,0.0,0,0,10,0,2,0,0,1,5.0,True
1207272833476250112,ağır paketi olana yardım edilir bisikletini indiremeyene el verilir boyu tuşa yetmeyen cüce yardımcı olunur görme engelliye yol açılır çünkü survival of the fittest oynanacak yer değil toplu taşıma binmesinler kardeşim diyen dallama kendini özel sanıyor ama aslında türkiye,0.0,0.0,0,0,0,1,480563496,7,13674,863,1645.0,20439,istanbul,3.0,0,1,41,0,7,1,0,3,5.0,True
1207272662738919936,siktir ordan sen ve savunduğun ersun fenerbahçeli olsaydınız trabzonu çalıştırmazdınız,0.0,0.0,0,0,0,1,888493821239099392,2,381,187,5.0,49,turkey,0.0,1,1,45,0,7,1,0,1,6.0,True
1207272478273359872,illa bir fitne sokacaksın değil mi kafir,0.0,0.0,0,0,0,2,1192163692529500160,0,6866,698,530.0,1108,istanbul,1.0,6,2,111,0,19,2,0,2,5.0,True
1207272419833969920,kendi konforundan çıkarlarından kazançlarından başka bir şey düşünmeyen aşağılık insan müsveddeleri,0.0,0.0,1,0,0,3,1613333166,6,6803,404,119.0,4010,turkey,0.0,3,2,171,0,32,2,0,3,5.0,True
1207272365983490048,gittiğin evde evcil hayvan varsa o evcil hayvan o evin bir ferdi huylanıyorsan o eve gitmeyeceksin ben de sana gelince torunu odaya koy çocuklara alerjim var diyecem nefret ediyorum böyle manyak akrabalardan,0.0,0.0,0,0,0,1,920881360151203840,2,8334,254,172.0,5605,istanbul,0.0,0,1,9,0,2,1,0,1,4.0,True
1207272203357760000,son vuruşu yapan piç kim,0.0,0.0,0,0,0,3,865697390308798464,2,36,20,12.0,795,turkey,0.0,0,1,72,0,16,1,0,3,4.0,True
1207272177273390080,göt kıspetten çıkmışsa yarrak bağdattan gelir tüm yabancı gelinlerimize öğretmemiz gereken manalı bir sözdür,0.0,0.0,0,0,0,1,2268543043,5,70,161,12.0,405,turkey,0.0,2,5,79,0,15,3,1,0,5.0,True
1207272052085929984,işte bu kadar aşağılık yusuf güney vs sanatçılar askerin yanına giderse ak partiyi desteklere yalaka yancı olur gezi parkına kaz dağlarına giderse hükümete söver sayarsa sanatçı aydın olur hassiktir ordan,0.0,0.0,1,0,0,0,1072220244196909056,1,2685,235,108.0,746,bursa,0.0,0,44,97,0,16,7,6,2,6.0,True
1207271864889989888,laf konuştu bal kabağı demezler mi bu öküz görüş açısına yüksek teknoloji üretim hedefi dediğin de got cebinde bulunan telefonda bulunan altın değil mi toprak altı madenleri ile yapılmıyor mu pc tv tel elektrikli oto aklına embesil dar görüşüne tükürsünler e mi,0.0,0.0,0,0,0,1,761185554214125568,3,265,50,19.0,165,turkey,0.0,0,1,8,0,2,1,0,2,4.0,True
1207271746069570048,anlamadim nere burası manyak mi bunlar,0.0,0.0,0,0,0,2,807192174601371648,3,14,17,6.0,647,antalya,0.0,0,1,36,0,8,1,0,1,4.0,True
1207271712473149952,yeter yaa bol bok yiyin amk sizle mi uğraşcam,0.0,0.0,0,0,0,0,1395535524,6,8918,347,180.0,5709,istanbul,0.0,0,1,76,0,13,1,0,1,5.0,True
1207271525319170048,onlar icin 2 dakika bile harcamak gereksiz boklariyla ugrassinlar,0.0,0.0,0,0,0,1,461336663,7,7538,500,301.0,12143,istanbul,0.0,1,1,178,0,33,1,0,2,5.0,True
1207271372726119936,3 bunu anlama şekli ise yap gör olarak yaşadığımız maddesel dünyada 3 boyut egosal tavır ya da maneviyatımıza uygun şekilde yaptıklarımızın bize duygusal dünyamızda ne hissettirdiği ile alakalıdır bunu ayırt edebilmek de adım adım bizi hakikate götünü,0.0,0.0,0,0,0,2,1116842927114866688,0,108,263,10.0,239,turkey,0.0,0,1,26,0,5,1,0,2,5.0,True
1207271316295960064,acil kan ihtiyaci mehmet akif ersoy hastanesi nde tedavi gören hastamız için acil 0 rh kan ihtiyacı vardır araç sorunu yok yakınları kan verecek kişiyi hastaneye götürebilir iletişim 0538 576 25 99,0.0,0.0,0,0,0,1,813289877659877376,2,461,53,6.0,3,beşiktaş,0.0,0,1,28,0,4,1,0,1,7.0,True
1207271155217949952,iç sesim kes lan aq sünnisi,0.0,0.0,1,0,0,1,1186733862686253056,0,1735,85,49.0,712,istanbul,0.0,0,1,46,0,8,1,0,3,5.0,True
1207271039488709888,böyle büyük harfle yazdığına göre bakkal az gavat orda asker görmüyor ve kadınlar da hamıleyken değil en fazla tohum alıyordur sen bi konum at o gavat bakkala uğrararım bodrum sa olmadı o nu hamile bırakana kadar deneriz,0.0,0.0,1,0,0,0,1085923321,6,11289,2912,4392.0,86951,turkey,0.0,9,5,226,0,40,5,0,1,5.0,True
1207270992780890112,ölüm bizi bir yerden alır başka ve hakiki bir yere götünü serkan kardeşimizin mekanı cennet olsun,0.0,0.0,0,0,0,1,3200277091,4,22858,549,260.0,7051,turkey,0.0,1,1,51,0,10,1,0,1,5.0,True
1207270961386589952,mehmet abi geri zekalılara anlatır gibi tekrar anlatırmısın bu yabancı kuralını istemeyen aptal belki bu sefer anlar,0.0,0.0,0,0,0,1,728331895730262016,3,1312,96,36.0,536,turkey,0.0,1,7,37,0,7,7,1,0,5.0,True
1207270898073520128,güneş sistemimizdeki elementler nereden geldi maviler büyük patlamadan kavuniçi renkli olanlar nötron yıldızı çarpışmalarından açık maviler patlayan beyaz cüce yeşiller patlayan büyük kütleli yıldızlardan sarılar düşük kütleli ölen yıldızlardan,0.0,0.0,1,0,0,1,4343800529,4,16447,1072,3442.0,7732,istanbul,0.0,0,1,31,0,5,1,0,1,6.0,True
1207270866947660032,elektronik sınava girdim coğrafyadan 15 tarihten 24 yanlış yaptım toplamda 35 soru var sözelin abv,0.0,1.0,1,0,0,0,1182996028066353152,0,6067,1842,740.0,7658,antalya,0.0,1,2,220,0,32,2,0,1,6.0,True
1207270646012689920,ezik,0.0,0.0,1,0,0,1,4142160976,4,3196,180,275.0,1109,istanbul,0.0,0,1,21,0,4,1,0,2,5.0,True
1207270390554330112,koduğumun hain piçi enazindan ülkesinde göğsünü gere gere dolaşabiliyor ama sen,0.0,0.0,1,0,0,0,3720503838,4,20731,238,1012.0,13773,ankara,0.0,1,1,40,0,6,1,0,1,6.0,True
1207270296232829952,buna penaltı değil diyen gitsin babasının taşak emsin ya,0.0,0.0,0,0,0,1,761185554214125568,3,265,50,19.0,165,istanbul,3.0,1,12,29,0,4,3,2,1,7.0,True
1207269862936110080,günaydın kuş olsam kafana sıçarım günaydın,0.0,0.0,0,0,0,2,1091410148390780928,0,57359,533,588.0,7012,balıkesir,0.0,0,1,25,0,5,1,0,1,5.0,True
1207269776663480064,bunlar harbi orospu çocuğu dünyayı algı ve yalanlarla yönetiyorlar bizdeki gezi zekalılarda halen bu emperyal yalanlarına kanıyor ulan bunlar afrika nın ağzına sıçtı ve onların sizin kanser olup hasta olacağınız umurlarında bile değil bir anlasaniz artık,0.0,0.0,0,0,0,1,1113941488050802688,0,1135,407,23.0,776,turkey,0.0,2,3,116,0,24,3,2,1,4.0,True
1207269715388900096,youtuber lar alanlara yırtık dondan fırlar gibi fırlama,0.0,0.0,0,0,0,1,964360395979874304,1,294,181,4.0,66,turkey,0.0,0,1,78,0,16,1,0,2,4.0,True
1207269153524069888,bende dışarda özgür oldugunu göruyorum ama hep bi uzaklara götürmek istiyorum onuhayır olsun inşallahbizler yagmuru camlardan izledikonlar penceresiz yerlerde dinlediler sadece,0.0,0.0,2,0,0,0,4870736309,3,19202,244,356.0,5099,turkey,0.0,1,13,89,0,17,3,2,2,5.0,True
1207268975849210112,öğrenci eskort bayanlar masaj duş grup sex detaylar için ara canim 0553 071 78 59 tekirdağ eskort esc bayan kadın türk türbanlı seks liseli üniversiteli gizli porn porno azgın güzel kızlar sakso olgun dul evli çift anal oral fetiş cimcif sakso am göt ünva sikiş kadın,0.0,0.0,0,0,0,2,1168628110163619840,0,5159,162,72.0,309,tekirdağ,0.0,0,1,15,0,3,1,0,1,5.0,True
1207268684353420032,sondakika izmir urla daki orman yangını yukarı orhanlı köyü ne sıçradı köy tedbir amaçlı boşaltıldı,0.0,0.0,1,0,0,0,818544887788371968,2,78510,773,308.0,16478,turkey,0.0,2,0,51,0,12,0,0,1,4.0,True
1207268505760029952,ya bahar candan bir tane bile arkadaşin yok mu aq senin bahar candan bu ne,0.0,0.0,0,0,0,1,200305181,9,10924,233,215.0,3369,,0.0,0,1,65,0,10,1,0,1,6.0,True
1207268500508679936,mahalle boşaltıldı,0.0,0.0,4,0,0,0,4794604032,3,31261,328,250.0,12576,turkey,0.0,3,2,111,0,14,2,0,2,7.0,True
1207268478262139904,ha unutmadan andaval nur,0.0,0.0,0,0,0,1,968571332182052864,1,56,30,13.0,464,turkey,0.0,1,1,36,0,6,1,0,2,6.0,True
1207268046991219968,vallahi bacim olmadan 2 gun önce cok pis abaza oluyom doganin kanunu mu ne,0.0,0.0,1,0,0,1,2172002474,6,10485,45,70.0,430,dunya,0.0,1,1,117,0,24,1,0,2,4.0,True
1207267821899670016,ulan gökhan çıra godoş gördüm gördümde senin gibi delikanli gezinip ama pasif takılan birini daha görmedim yedigin dayakta çabası,0.0,0.0,0,0,0,0,3030949809,4,0,1,3.0,1,,0.0,0,1,41,0,6,1,0,1,6.0,True
